County,Date,Price,lag_price_1,lag_price_2,lag_price_3,lag_price_4,rolling_mean_4,month
Makueni,2023-10-08,80.0,80.0,52.0,59.0,62.22,67.75,10
Makueni,2023-10-22,62.0,80.0,80.0,52.0,59.0,68.5,10
Makueni,2023-10-29,60.0,62.0,80.0,80.0,52.0,70.5,10
Makueni,2023-11-05,70.0,60.0,62.0,80.0,80.0,68.0,11
Makueni,2023-11-12,70.0,70.0,60.0,62.0,80.0,65.5,11
Makueni,2023-11-19,51.0,70.0,70.0,60.0,62.0,62.75,11
Makueni,2023-12-03,75.33333333333333,51.0,70.0,70.0,60.0,66.58333333333333,12
Makueni,2023-12-17,50.0,75.33333333333333,51.0,70.0,70.0,61.58333333333333,12
Makueni,2023-12-24,51.0,50.0,75.33333333333333,51.0,70.0,56.83333333333333,12
Makueni,2024-01-14,51.0,51.0,50.0,75.33333333333333,51.0,56.83333333333333,1
Makueni,2024-01-21,50.0,51.0,51.0,50.0,75.33333333333333,50.5,1
Makueni,2024-01-28,50.0,50.0,51.0,51.0,50.0,50.5,1
Makueni,2024-03-03,30.0,50.0,50.0,51.0,51.0,45.25,3
Makueni,2024-03-10,30.0,30.0,50.0,50.0,51.0,40.0,3
Makueni,2024-03-17,30.0,30.0,30.0,50.0,50.0,35.0,3
Makueni,2024-03-24,30.0,30.0,30.0,30.0,50.0,30.0,3
Makueni,2024-03-31,30.0,30.0,30.0,30.0,30.0,30.0,3
Makueni,2024-04-21,30.0,30.0,30.0,30.0,30.0,30.0,4
Makueni,2024-04-28,30.0,30.0,30.0,30.0,30.0,30.0,4
Makueni,2024-05-12,30.0,30.0,30.0,30.0,30.0,30.0,5
Makueni,2024-05-19,30.0,30.0,30.0,30.0,30.0,30.0,5
Makueni,2024-05-26,34.0,30.0,30.0,30.0,30.0,31.0,5
Makueni,2024-06-02,30.0,34.0,30.0,30.0,30.0,31.0,6
Makueni,2024-06-09,30.0,30.0,34.0,30.0,30.0,31.0,6
Makueni,2024-06-16,35.0,30.0,30.0,34.0,30.0,32.25,6
Makueni,2024-06-30,35.0,35.0,30.0,30.0,34.0,32.5,6
Makueni,2024-07-07,35.0,35.0,35.0,30.0,30.0,33.75,7
Makueni,2024-07-14,35.0,35.0,35.0,35.0,30.0,35.0,7
Makueni,2024-07-21,35.0,35.0,35.0,35.0,35.0,35.0,7
Makueni,2024-08-11,35.0,35.0,35.0,35.0,35.0,35.0,8
Makueni,2024-08-18,35.0,35.0,35.0,35.0,35.0,35.0,8
Makueni,2024-09-01,35.0,35.0,35.0,35.0,35.0,35.0,9
Makueni,2024-09-15,35.0,35.0,35.0,35.0,35.0,35.0,9
Makueni,2024-09-22,35.0,35.0,35.0,35.0,35.0,35.0,9
Makueni,2024-10-06,35.0,35.0,35.0,35.0,35.0,35.0,10
Makueni,2025-05-25,53.0,35.0,35.0,35.0,35.0,39.5,5
Makueni,2025-06-01,55.0,53.0,35.0,35.0,35.0,44.5,6
Makueni,2025-06-08,55.0,55.0,53.0,35.0,35.0,49.5,6
Makueni,2025-06-15,55.0,55.0,55.0,53.0,35.0,54.5,6
Makueni,2025-06-22,55.0,55.0,55.0,55.0,53.0,55.0,6
Meru,2021-06-27,27.78,27.78,28.89,27.78,29.12037037037037,28.0575,6
Meru,2021-07-04,30.0,27.78,27.78,28.89,27.78,28.6125,7
Meru,2021-07-18,31.11,30.0,27.78,27.78,28.89,29.1675,7
Meru,2021-08-01,30.0,31.11,30.0,27.78,27.78,29.7225,8
Meru,2021-08-08,31.665,30.0,31.11,30.0,27.78,30.69375,8
Meru,2021-08-15,32.22,31.665,30.0,31.11,30.0,31.24875,8
Meru,2021-08-22,32.22,32.22,31.665,30.0,31.11,31.52625,8
Meru,2021-08-29,32.22,32.22,32.22,31.665,30.0,32.08125,8
Meru,2021-09-05,31.11,32.22,32.22,32.22,31.665,31.9425,9
Meru,2021-09-12,33.33,31.11,32.22,32.22,32.22,32.22,9
Meru,2021-09-19,31.11,33.33,31.11,32.22,32.22,31.9425,9
Meru,2021-09-26,31.11,31.11,33.33,31.11,32.22,31.665,9
Meru,2021-10-03,32.22,31.11,31.11,33.33,31.11,31.9425,10
Meru,2021-10-10,32.22,32.22,31.11,31.11,33.33,31.665,10
Meru,2021-10-17,31.11,32.22,32.22,31.11,31.11,31.665,10
Meru,2021-10-24,35.56,31.11,32.22,32.22,31.11,32.7775,10
Meru,2021-10-31,33.33,35.56,31.11,32.22,32.22,33.055,10
Meru,2021-11-07,33.33,33.33,35.56,31.11,32.22,33.332499999999996,11
Meru,2021-11-14,32.22,33.33,33.33,35.56,31.11,33.61,11
Meru,2021-11-21,32.22,32.22,33.33,33.33,35.56,32.775,11
Meru,2021-11-28,30.555,32.22,32.22,33.33,33.33,32.08125,11
Meru,2021-12-05,32.22,30.555,32.22,32.22,33.33,31.80375,12
Meru,2021-12-12,33.33,32.22,30.555,32.22,32.22,32.08125,12
Meru,2021-12-19,30.0,33.33,32.22,30.555,32.22,31.526249999999997,12
Meru,2022-01-16,40.0,30.0,33.33,32.22,30.555,33.887499999999996,1
Meru,2022-01-23,40.0,40.0,30.0,33.33,32.22,35.832499999999996,1
Meru,2022-02-06,40.0,40.0,40.0,30.0,33.33,37.5,2
Meru,2022-02-27,40.0,40.0,40.0,40.0,30.0,40.0,2
Meru,2022-03-06,31.11,40.0,40.0,40.0,40.0,37.7775,3
Meru,2022-03-13,31.11,31.11,40.0,40.0,40.0,35.555,3
Meru,2022-03-27,31.11,31.11,31.11,40.0,40.0,33.3325,3
Meru,2022-04-03,31.11,31.11,31.11,31.11,40.0,31.11,4
Meru,2022-04-17,45.0,31.11,31.11,31.11,31.11,34.582499999999996,4
Meru,2022-04-24,45.0,45.0,31.11,31.11,31.11,38.055,4
Meru,2022-05-01,45.0,45.0,45.0,31.11,31.11,41.527499999999996,5
Meru,2022-05-15,45.0,45.0,45.0,45.0,31.11,45.0,5
Meru,2022-05-22,45.0,45.0,45.0,45.0,45.0,45.0,5
Meru,2022-05-29,55.0,45.0,45.0,45.0,45.0,47.5,5
Meru,2022-06-12,60.0,55.0,45.0,45.0,45.0,51.25,6
Meru,2022-07-03,64.445,60.0,55.0,45.0,45.0,56.11125,7
Meru,2022-07-10,68.89,64.445,60.0,55.0,45.0,62.083749999999995,7
Meru,2022-07-24,72.22,68.89,64.445,60.0,55.0,66.38875,7
Meru,2022-07-31,72.22,72.22,68.89,64.445,60.0,69.44375,7
Meru,2022-08-28,63.33,72.22,72.22,68.89,64.445,69.16499999999999,8
Meru,2022-09-04,63.33,63.33,72.22,72.22,68.89,67.775,9
Meru,2022-09-11,62.775,63.33,63.33,72.22,72.22,65.41375,9
Meru,2022-09-18,65.0,62.775,63.33,63.33,72.22,63.60875,9
Meru,2022-09-25,65.0,65.0,62.775,63.33,63.33,64.02625,9
Meru,2022-10-02,68.61,65.0,65.0,62.775,63.33,65.34625,10
Meru,2022-10-09,68.61,68.61,65.0,65.0,62.775,66.805,10
Meru,2022-10-16,68.61,68.61,68.61,65.0,65.0,67.7075,10
Meru,2022-10-30,64.72,68.61,68.61,68.61,65.0,67.6375,10
Meru,2022-11-06,64.72,64.72,68.61,68.61,68.61,66.66499999999999,11
Meru,2022-11-13,63.33,64.72,64.72,68.61,68.61,65.345,11
Meru,2022-11-20,64.72,63.33,64.72,64.72,68.61,64.3725,11
Meru,2022-11-27,64.72,64.72,63.33,64.72,64.72,64.3725,11
Meru,2022-12-04,64.72,64.72,64.72,63.33,64.72,64.3725,12
Meru,2022-12-11,64.72,64.72,64.72,64.72,63.33,64.72,12
Meru,2022-12-18,64.72,64.72,64.72,64.72,64.72,64.72,12
Meru,2022-12-25,64.44,64.72,64.72,64.72,64.72,64.65,12
Meru,2023-01-08,61.11,64.44,64.72,64.72,64.72,63.7475,1
Meru,2023-01-15,64.72,61.11,64.44,64.72,64.72,63.7475,1
Meru,2023-01-22,64.44,64.72,61.11,64.44,64.72,63.677499999999995,1
Meru,2023-01-29,65.0,64.44,64.72,61.11,64.44,63.817499999999995,1
Meru,2023-02-05,65.0,65.0,64.44,64.72,61.11,64.78999999999999,2
Meru,2023-02-12,60.28,65.0,65.0,64.44,64.72,63.68000000000001,2
Meru,2023-02-19,60.28,60.28,65.0,65.0,64.44,62.64,2
Meru,2023-02-26,65.0,60.28,60.28,65.0,65.0,62.64,2
Meru,2023-03-05,65.83500000000001,65.0,60.28,60.28,65.0,62.84875000000001,3
Meru,2023-03-12,66.11333333333333,65.83500000000001,65.0,60.28,60.28,64.30708333333334,3
Meru,2023-03-19,65.83500000000001,66.11333333333333,65.83500000000001,65.0,60.28,65.69583333333334,3
Meru,2023-03-26,65.0,65.83500000000001,66.11333333333333,65.83500000000001,65.0,65.69583333333334,3
Meru,2023-04-02,65.0,65.0,65.83500000000001,66.11333333333333,65.83500000000001,65.48708333333333,4
Meru,2023-04-09,65.83500000000001,65.0,65.0,65.83500000000001,66.11333333333333,65.4175,4
Meru,2023-04-16,65.83500000000001,65.83500000000001,65.0,65.0,65.83500000000001,65.4175,4
Meru,2023-04-23,65.83500000000001,65.83500000000001,65.83500000000001,65.0,65.0,65.62625,4
Meru,2023-04-30,62.593333333333334,65.83500000000001,65.83500000000001,65.83500000000001,65.0,65.02458333333334,4
Meru,2023-05-07,61.39,62.593333333333334,65.83500000000001,65.83500000000001,65.83500000000001,63.91333333333334,5
Meru,2023-05-14,61.39,61.39,62.593333333333334,65.83500000000001,65.83500000000001,62.802083333333336,5
Meru,2023-05-21,66.39,61.39,61.39,62.593333333333334,65.83500000000001,62.94083333333333,5
Meru,2023-05-28,70.83500000000001,66.39,61.39,61.39,62.593333333333334,65.00125,5
Meru,2023-06-04,66.67,70.83500000000001,66.39,61.39,61.39,66.32125,6
Meru,2023-06-11,73.61,66.67,70.83500000000001,66.39,61.39,69.37625,6
Meru,2023-06-18,73.61,73.61,66.67,70.83500000000001,66.39,71.18125,6
Meru,2023-06-25,73.61,73.61,73.61,66.67,70.83500000000001,71.875,6
Meru,2023-07-02,73.61,73.61,73.61,73.61,66.67,73.61,7
Meru,2023-07-09,73.61,73.61,73.61,73.61,73.61,73.61,7
Meru,2023-07-16,73.61,73.61,73.61,73.61,73.61,73.61,7
Meru,2023-07-23,73.61,73.61,73.61,73.61,73.61,73.61,7
Meru,2023-07-30,60.28,73.61,73.61,73.61,73.61,70.2775,7
Meru,2023-08-06,60.28,60.28,73.61,73.61,73.61,66.945,8
Meru,2023-08-13,65.0,60.28,60.28,73.61,73.61,64.7925,8
Meru,2023-08-20,55.56,65.0,60.28,60.28,73.61,60.28,8
Meru,2023-08-27,60.28,55.56,65.0,60.28,60.28,60.28,8
Meru,2023-09-03,60.28,60.28,55.56,65.0,60.28,60.28,9
Meru,2023-09-10,55.56,60.28,60.28,55.56,65.0,57.92,9
Meru,2023-09-17,65.83500000000001,55.56,60.28,60.28,55.56,60.488749999999996,9
Meru,2023-09-24,60.28,65.83500000000001,55.56,60.28,60.28,60.48875000000001,9
Meru,2023-10-01,63.055,60.28,65.83500000000001,55.56,60.28,61.1825,10
Meru,2023-10-08,57.78,63.055,60.28,65.83500000000001,55.56,61.737500000000004,10
Meru,2023-10-15,60.0,57.78,63.055,60.28,65.83500000000001,60.27875,10
Meru,2023-10-22,61.11,60.0,57.78,63.055,60.28,60.48625,10
Meru,2023-10-29,60.555,61.11,60.0,57.78,63.055,59.86125,10
Meru,2023-11-05,60.555,60.555,61.11,60.0,57.78,60.555,11
Meru,2023-11-12,58.055,60.555,60.555,61.11,60.0,60.06875,11
Meru,2023-11-19,58.055,58.055,60.555,60.555,61.11,59.305,11
Meru,2023-11-26,61.11,58.055,58.055,60.555,60.555,59.44375,11
Meru,2023-12-03,52.5,61.11,58.055,58.055,60.555,57.43,12
Meru,2023-12-10,52.5,52.5,61.11,58.055,58.055,56.04125,12
Meru,2023-12-17,50.0,52.5,52.5,61.11,58.055,54.027499999999996,12
Meru,2023-12-24,52.5,50.0,52.5,52.5,61.11,51.875,12
Meru,2024-01-14,52.5,52.5,50.0,52.5,52.5,51.875,1
Meru,2024-01-21,52.5,52.5,52.5,50.0,52.5,51.875,1
Meru,2024-01-28,50.0,52.5,52.5,52.5,50.0,51.875,1
Meru,2024-02-04,50.0,50.0,52.5,52.5,52.5,51.25,2
Meru,2024-02-11,50.0,50.0,50.0,52.5,52.5,50.625,2
Meru,2024-02-18,50.0,50.0,50.0,50.0,52.5,50.0,2
Meru,2024-02-25,47.5,50.0,50.0,50.0,50.0,49.375,2
Meru,2024-03-03,47.5,47.5,50.0,50.0,50.0,48.75,3
Meru,2024-03-10,30.0,47.5,47.5,50.0,50.0,43.75,3
Meru,2024-03-17,37.5,30.0,47.5,47.5,50.0,40.625,3
Meru,2024-03-24,35.0,37.5,30.0,47.5,47.5,37.5,3
Meru,2024-03-31,30.0,35.0,37.5,30.0,47.5,33.125,3
Meru,2024-04-07,34.445,30.0,35.0,37.5,30.0,34.23625,4
Meru,2024-04-14,34.445,34.445,30.0,35.0,37.5,33.472500000000004,4
Meru,2024-04-21,34.445,34.445,34.445,30.0,35.0,33.33375,4
Meru,2024-04-28,36.11,34.445,34.445,34.445,30.0,34.86125,4
Meru,2024-05-05,36.11,36.11,34.445,34.445,34.445,35.2775,5
Meru,2024-05-26,34.445,36.11,36.11,34.445,34.445,35.2775,5
Meru,2024-06-02,38.89,34.445,36.11,36.11,34.445,36.38875,6
Meru,2024-06-09,38.89,38.89,34.445,36.11,36.11,37.08375,6
Meru,2024-06-16,38.89,38.89,38.89,34.445,36.11,37.77875,6
Meru,2024-06-23,38.89,38.89,38.89,38.89,34.445,38.89,6
Meru,2024-06-30,38.89,38.89,38.89,38.89,38.89,38.89,6
Meru,2024-07-07,38.89,38.89,38.89,38.89,38.89,38.89,7
Meru,2024-07-14,38.89,38.89,38.89,38.89,38.89,38.89,7
Meru,2024-07-21,38.89,38.89,38.89,38.89,38.89,38.89,7
Meru,2024-07-28,38.89,38.89,38.89,38.89,38.89,38.89,7
Meru,2024-08-04,38.89,38.89,38.89,38.89,38.89,38.89,8
Meru,2024-08-11,38.89,38.89,38.89,38.89,38.89,38.89,8
Meru,2024-08-18,38.89,38.89,38.89,38.89,38.89,38.89,8
Meru,2024-08-25,38.89,38.89,38.89,38.89,38.89,38.89,8
Meru,2024-09-01,38.89,38.89,38.89,38.89,38.89,38.89,9
Meru,2024-09-08,38.89,38.89,38.89,38.89,38.89,38.89,9
Meru,2024-09-15,38.89,38.89,38.89,38.89,38.89,38.89,9
Meru,2024-09-22,38.89,38.89,38.89,38.89,38.89,38.89,9
Meru,2024-09-29,40.555,38.89,38.89,38.89,38.89,39.306250000000006,9
Meru,2024-10-06,37.03666666666667,40.555,38.89,38.89,38.89,38.84291666666667,10
Meru,2024-10-13,40.555,37.03666666666667,40.555,38.89,38.89,39.25916666666667,10
Meru,2025-03-02,45.0,40.555,37.03666666666667,40.555,38.89,40.78666666666666,3
Meru,2025-05-18,53.33,45.0,40.555,37.03666666666667,40.555,43.98041666666667,5
Meru,2025-05-25,51.85333333333333,53.33,45.0,40.555,37.03666666666667,47.684583333333336,5
Meru,2025-06-01,47.22,51.85333333333333,53.33,45.0,40.555,49.350833333333334,6
Meru,2025-06-08,50.0,47.22,51.85333333333333,53.33,45.0,50.600833333333334,6
Meru,2025-06-15,50.0,50.0,47.22,51.85333333333333,53.33,49.76833333333333,6
Meru,2025-06-22,49.26,50.0,50.0,47.22,51.85333333333333,49.12,6
Meru,2025-06-29,53.333333333333336,49.26,50.0,50.0,47.22,50.64833333333333,6
Meru,2025-07-06,50.370000000000005,53.333333333333336,49.26,50.0,50.0,50.740833333333335,7
Meru,2025-07-13,50.13875,50.370000000000005,53.333333333333336,49.26,50.0,50.77552083333333,7
Meru,2025-07-20,49.445,50.13875,50.370000000000005,53.333333333333336,49.26,50.82177083333333,7
Meru,2025-07-27,50.0,49.445,50.13875,50.370000000000005,53.333333333333336,49.9884375,7
Meru,2025-08-03,50.0,50.0,49.445,50.13875,50.370000000000005,49.8959375,8
Mombasa,2022-12-25,66.67,66.67,66.67,66.67,66.11500000000001,66.67,12
Mombasa,2023-01-29,52.0,66.67,66.67,66.67,66.67,63.0025,1
Mombasa,2023-02-05,70.0,52.0,66.67,66.67,66.67,63.835,2
Mombasa,2023-02-19,64.61,70.0,52.0,66.67,66.67,63.32000000000001,2
Mombasa,2023-03-05,78.33333333333333,64.61,70.0,52.0,66.67,66.23583333333333,3
Mombasa,2023-03-12,75.0,78.33333333333333,64.61,70.0,52.0,71.98583333333333,3
Mombasa,2023-03-19,63.0,75.0,78.33333333333333,64.61,70.0,70.23583333333333,3
Mombasa,2023-04-16,70.33333333333333,63.0,75.0,78.33333333333333,64.61,71.66666666666666,4
Mombasa,2023-05-14,66.0,70.33333333333333,63.0,75.0,78.33333333333333,68.58333333333333,5
Mombasa,2023-05-21,85.0,66.0,70.33333333333333,63.0,75.0,71.08333333333333,5
Mombasa,2023-05-28,64.0,85.0,66.0,70.33333333333333,63.0,71.33333333333333,5
Mombasa,2023-06-04,59.0,64.0,85.0,66.0,70.33333333333333,68.5,6
Mombasa,2023-06-11,76.66666666666667,59.0,64.0,85.0,66.0,71.16666666666667,6
Mombasa,2023-06-18,64.0,76.66666666666667,59.0,64.0,85.0,65.91666666666667,6
Mombasa,2023-07-09,56.5,64.0,76.66666666666667,59.0,64.0,64.04166666666667,7
Mombasa,2023-07-16,60.0,56.5,64.0,76.66666666666667,59.0,64.29166666666667,7
Mombasa,2023-08-13,75.0,60.0,56.5,64.0,76.66666666666667,63.875,8
Mombasa,2023-08-27,75.0,75.0,60.0,56.5,64.0,66.625,8
Mombasa,2024-02-11,43.33,75.0,75.0,60.0,56.5,63.332499999999996,2
Mombasa,2024-02-18,42.775,43.33,75.0,75.0,60.0,59.02625,2
Mombasa,2024-03-03,37.78,42.775,43.33,75.0,75.0,49.72125,3
Mombasa,2024-03-10,36.11,37.78,42.775,43.33,75.0,39.99875,3
Mombasa,2024-03-24,35.56,36.11,37.78,42.775,43.33,38.05625,3
Mombasa,2024-04-21,35.56,35.56,36.11,37.78,42.775,36.2525,4
Mombasa,2024-04-28,33.89,35.56,35.56,36.11,37.78,35.28,4
Mombasa,2024-05-05,34.44,33.89,35.56,35.56,36.11,34.862500000000004,5
Mombasa,2024-05-19,32.78,34.44,33.89,35.56,35.56,34.167500000000004,5
Mombasa,2024-05-26,32.78,32.78,34.44,33.89,35.56,33.472500000000004,5
Mombasa,2024-06-16,32.22,32.78,32.78,34.44,33.89,33.055,6
Mombasa,2024-06-23,32.22,32.22,32.78,32.78,34.44,32.5,6
Mombasa,2024-07-07,27.78,32.22,32.22,32.78,32.78,31.25,7
Mombasa,2024-07-28,32.22,27.78,32.22,32.22,32.78,31.11,7
Mombasa,2025-04-06,47.22,32.22,27.78,32.22,32.22,34.86,4
Mombasa,2025-08-10,44.305,47.22,32.22,27.78,32.22,37.881249999999994,8
Mombasa,2025-08-17,42.78,44.305,47.22,32.22,27.78,41.631249999999994,8
Mombasa,2025-11-16,36.11111111111112,42.78,44.305,47.22,32.22,42.60402777777778,11
Mombasa,2025-11-23,36.11,36.11111111111112,42.78,44.305,47.22,39.82652777777778,11
Mombasa,2025-11-30,36.11,36.11,36.11111111111112,42.78,44.305,37.77777777777778,11
Mombasa,2025-12-07,36.11,36.11,36.11,36.11111111111112,42.78,36.11027777777778,12
Mombasa,2025-12-14,37.22222222222223,36.11,36.11,36.11,36.11111111111112,36.38805555555556,12
Mombasa,2025-12-21,42.22222222222222,37.22222222222223,36.11,36.11,36.11,37.91611111111111,12
Nairobi,2021-10-03,33.25,52.26,37.04,40.0,45.0,40.6375,10
Nairobi,2021-10-10,40.0,33.25,52.26,37.04,40.0,40.6375,10
Nairobi,2021-10-17,32.0,40.0,33.25,52.26,37.04,39.3775,10
Nairobi,2021-10-24,27.0,32.0,40.0,33.25,52.26,33.0625,10
Nairobi,2021-10-31,27.5,27.0,32.0,40.0,33.25,31.625,10
Nairobi,2021-11-07,33.0,27.5,27.0,32.0,40.0,29.875,11
Nairobi,2021-11-14,34.0,33.0,27.5,27.0,32.0,30.375,11
Nairobi,2021-11-21,35.0,34.0,33.0,27.5,27.0,32.375,11
Nairobi,2021-11-28,33.0,35.0,34.0,33.0,27.5,33.75,11
Nairobi,2021-12-05,33.332499999999996,33.0,35.0,34.0,33.0,33.833124999999995,12
Nairobi,2021-12-19,32.5,33.332499999999996,33.0,35.0,34.0,33.458124999999995,12
Nairobi,2021-12-26,35.0,32.5,33.332499999999996,33.0,35.0,33.458124999999995,12
Nairobi,2022-01-09,36.5,35.0,32.5,33.332499999999996,33.0,34.333124999999995,1
Nairobi,2022-01-16,35.0,36.5,35.0,32.5,33.332499999999996,34.75,1
Nairobi,2022-01-23,34.443333333333335,35.0,36.5,35.0,32.5,35.23583333333333,1
Nairobi,2022-01-30,35.0,34.443333333333335,35.0,36.5,35.0,35.23583333333333,1
Nairobi,2022-02-06,37.5,35.0,34.443333333333335,35.0,36.5,35.48583333333333,2
Nairobi,2022-02-13,33.89,37.5,35.0,34.443333333333335,35.0,35.208333333333336,2
Nairobi,2022-02-20,32.5,33.89,37.5,35.0,34.443333333333335,34.722500000000004,2
Nairobi,2022-02-27,33.33,32.5,33.89,37.5,35.0,34.305,2
Nairobi,2022-03-06,31.665,33.33,32.5,33.89,37.5,32.84625,3
Nairobi,2022-03-13,31.0,31.665,33.33,32.5,33.89,32.12375,3
Nairobi,2022-03-20,32.5,31.0,31.665,33.33,32.5,32.12375,3
Nairobi,2022-03-27,34.582499999999996,32.5,31.0,31.665,33.33,32.436875,3
Nairobi,2022-04-03,35.0,34.582499999999996,32.5,31.0,31.665,33.270624999999995,4
Nairobi,2022-04-10,38.89,35.0,34.582499999999996,32.5,31.0,35.243125,4
Nairobi,2022-04-17,38.6125,38.89,35.0,34.582499999999996,32.5,36.771249999999995,4
Nairobi,2022-04-24,47.5,38.6125,38.89,35.0,34.582499999999996,40.000625,4
Nairobi,2022-05-01,50.0,47.5,38.6125,38.89,35.0,43.750625,5
Nairobi,2022-05-08,38.89,50.0,47.5,38.6125,38.89,43.750625,5
Nairobi,2022-05-15,46.888,38.89,50.0,47.5,38.6125,45.8195,5
Nairobi,2022-05-22,51.53,46.888,38.89,50.0,47.5,46.827,5
Nairobi,2022-06-05,55.56,51.53,46.888,38.89,50.0,48.217,6
Nairobi,2022-06-12,55.18833333333333,55.56,51.53,46.888,38.89,52.291583333333335,6
Nairobi,2022-06-19,55.18833333333333,55.18833333333333,55.56,51.53,46.888,54.36666666666667,6
Nairobi,2022-06-26,55.56,55.18833333333333,55.18833333333333,55.56,51.53,55.37416666666667,6
Nairobi,2022-07-03,67.556,55.56,55.18833333333333,55.18833333333333,55.56,58.37316666666667,7
Nairobi,2022-07-10,68.88857142857144,67.556,55.56,55.18833333333333,55.18833333333333,61.7982261904762,7
Nairobi,2022-07-17,66.11,68.88857142857144,67.556,55.56,55.18833333333333,64.52864285714287,7
Nairobi,2022-07-24,67.03666666666668,66.11,68.88857142857144,67.556,55.56,67.39780952380953,7
Nairobi,2022-07-31,63.332857142857144,67.03666666666668,66.11,68.88857142857144,67.556,66.34202380952381,7
Nairobi,2022-08-07,68.14666666666666,63.332857142857144,67.03666666666668,66.11,68.88857142857144,66.15654761904761,8
Nairobi,2022-08-14,65.56,68.14666666666666,63.332857142857144,67.03666666666668,66.11,66.01904761904763,8
Nairobi,2022-08-21,72.22,65.56,68.14666666666666,63.332857142857144,67.03666666666668,67.31488095238095,8
Nairobi,2022-08-28,68.14666666666666,72.22,65.56,68.14666666666666,63.332857142857144,68.51833333333333,8
Nairobi,2022-09-04,71.48,68.14666666666666,72.22,65.56,68.14666666666666,69.35166666666666,9
Nairobi,2022-09-11,70.55499999999999,71.48,68.14666666666666,72.22,65.56,70.60041666666666,9
Nairobi,2022-09-18,67.06428571428572,70.55499999999999,71.48,68.14666666666666,72.22,69.31148809523809,9
Nairobi,2022-09-25,65.43333333333334,67.06428571428572,70.55499999999999,71.48,68.14666666666666,68.63315476190476,9
Nairobi,2022-10-02,66.03428571428572,65.43333333333334,67.06428571428572,70.55499999999999,71.48,67.27172619047619,10
Nairobi,2022-10-09,65.695,66.03428571428572,65.43333333333334,67.06428571428572,70.55499999999999,66.05672619047618,10
Nairobi,2022-10-16,68.51777777777778,65.695,66.03428571428572,65.43333333333334,67.06428571428572,66.4200992063492,10
Nairobi,2022-10-23,66.67,68.51777777777778,65.695,66.03428571428572,65.43333333333334,66.72926587301588,10
Nairobi,2022-10-30,71.10857142857142,66.67,68.51777777777778,65.695,66.03428571428572,67.99783730158731,10
Nairobi,2022-11-06,73.33,71.10857142857142,66.67,68.51777777777778,65.695,69.90658730158731,11
Nairobi,2022-11-13,68.221,73.33,71.10857142857142,66.67,68.51777777777778,69.83239285714286,11
Nairobi,2022-11-20,67.776,68.221,73.33,71.10857142857142,66.67,70.10889285714285,11
Nairobi,2022-11-27,68.75125,67.776,68.221,73.33,71.10857142857142,69.5195625,11
Nairobi,2022-12-04,70.36833333333333,68.75125,67.776,68.221,73.33,68.77914583333333,12
Nairobi,2022-12-11,67.77777777777777,70.36833333333333,68.75125,67.776,68.221,68.66834027777777,12
Nairobi,2022-12-18,69.112,67.77777777777777,70.36833333333333,68.75125,67.776,69.00234027777778,12
Nairobi,2022-12-25,66.66499999999999,69.112,67.77777777777777,70.36833333333333,68.75125,68.48077777777777,12
Nairobi,2023-01-01,63.774,66.66499999999999,69.112,67.77777777777777,70.36833333333333,66.83219444444444,1
Nairobi,2023-01-08,64.55555555555556,63.774,66.66499999999999,69.112,67.77777777777777,66.02663888888888,1
Nairobi,2023-01-15,61.16636363636364,64.55555555555556,63.774,66.66499999999999,69.112,64.0402297979798,1
Nairobi,2023-01-22,59.5375,61.16636363636364,64.55555555555556,63.774,66.66499999999999,62.2583547979798,1
Nairobi,2023-01-29,58.778,59.5375,61.16636363636364,64.55555555555556,63.774,61.0093547979798,1
Nairobi,2023-02-05,56.11125,58.778,59.5375,61.16636363636364,64.55555555555556,58.898278409090906,2
Nairobi,2023-02-12,52.49875,56.11125,58.778,59.5375,61.16636363636364,56.731375,2
Nairobi,2023-02-19,54.03,52.49875,56.11125,58.778,59.5375,55.3545,2
Nairobi,2023-02-26,55.7795,54.03,52.49875,56.11125,58.778,54.604875,2
Nairobi,2023-03-05,63.75,55.7795,54.03,52.49875,56.11125,56.5145625,3
Nairobi,2023-03-12,64.5825,63.75,55.7795,54.03,52.49875,59.5355,3
Nairobi,2023-03-19,69.36571428571429,64.5825,63.75,55.7795,54.03,63.36942857142857,3
Nairobi,2023-03-26,68.6125,69.36571428571429,64.5825,63.75,55.7795,66.57767857142858,3
Nairobi,2023-04-02,68.22200000000001,68.6125,69.36571428571429,64.5825,63.75,67.69567857142857,4
Nairobi,2023-04-09,67.59166666666667,68.22200000000001,68.6125,69.36571428571429,64.5825,68.44797023809525,4
Nairobi,2023-04-16,84.89,67.59166666666667,68.22200000000001,68.6125,69.36571428571429,72.32904166666667,4
Nairobi,2023-04-23,57.374,84.89,67.59166666666667,68.22200000000001,68.6125,69.51941666666667,4
Nairobi,2023-04-30,59.72714285714286,57.374,84.89,67.59166666666667,68.22200000000001,67.39570238095239,4
Nairobi,2023-05-07,61.789,59.72714285714286,57.374,84.89,67.59166666666667,65.94503571428572,5
Nairobi,2023-05-14,62.71333333333333,61.789,59.72714285714286,57.374,84.89,60.400869047619054,5
Nairobi,2023-05-21,62.736666666666665,62.71333333333333,61.789,59.72714285714286,57.374,61.74153571428571,5
Nairobi,2023-05-28,76.58785714285715,62.736666666666665,62.71333333333333,61.789,59.72714285714286,65.95671428571428,5
